11833461_1_3811022039809817402.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/publisher,0,1
14067031_0_559833072073397908.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/currency,0,7
14380604_4_3329235705746762392.csv,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/headquarter,1,2
21245481_0_8730460088443117515.csv,http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/location,1,0
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,http://dbpedia.org/ontology/currencyCode,1,2
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/genre,1,2
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/genre,1,2
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,1,4
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,1,3
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/iataLocationIdentifier,1,3
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
36102169_0_7739454799295072814.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,2,1
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/iataLocationIdentifier,1,3
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
39650055_5_7135804139753401681.csv,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/industry,1,3
43237185_1_3636357855502246981.csv,http://dbpedia.org/ontology/Scientist,http://dbpedia.org/ontology/doctoralAdvisor,0,3
46671561_0_6122315295162029872.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,0,2
53822652_0_5767892317858575530.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
58891288_0_1117541047012405958.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
63450419_0_8012592961815711786.csv,http://dbpedia.org/ontology/Plant,http://dbpedia.org/ontology/commonName,1,2
66009064_0_9148652238372261251.csv,http://dbpedia.org/ontology/BaseballPlayer,http://dbpedia.org/ontology/team,0,2
75367212_2_2745466355267233390.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,0,1
77694908_0_6083291340991074532.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
84548468_0_5955155464119382182.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
88523363_0_8180214313099580515.csv,http://dbpedia.org/ontology/Plant,http://dbpedia.org/ontology/family,0,2
91959037_0_7907661684242014480.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,1,2
9834884_0_3871985887467090123.csv,http://dbpedia.org/ontology/Museum,http://dbpedia.org/ontology/location,1,2
