11833461_1_3811022039809817402.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/publisher,0,1
13719111_1_5719401842463579519.csv,http://dbpedia.org/ontology/Bird,http://dbpedia.org/ontology/synonym,0,1
14067031_0_559833072073397908.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/currency,0,7
1438042989043_35_20150728002309-00287-ip-10-236-191-2_875026214_2.csv,http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/elevation,0,2
14380604_4_3329235705746762392.csv,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/headquarter,1,2
16767252_0_2409448375013995751.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/releaseDate,1,2
20135078_0_7570343137119682530.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/releaseDate,1,2
21245481_0_8730460088443117515.csv,http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/location,1,0
21362676_0_6854186738074119688.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/releaseDate,1,2
22864497_0_8632623712684511496.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Software/fileSize,0,6
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/grossDomesticProduct,0,3
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,http://dbpedia.org/ontology/currencyCode,1,2
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/genre,1,2
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/genre,1,2
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,1,4
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,1,3
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/iataLocationIdentifier,1,3
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
36102169_0_7739454799295072814.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,2,1
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/iataLocationIdentifier,1,3
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
39650055_5_7135804139753401681.csv,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/industry,1,3
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/rating,1,4
41336118_0_4331895026409635103.csv,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/assets,0,5
43237185_1_3636357855502246981.csv,http://dbpedia.org/ontology/Scientist,http://dbpedia.org/ontology/doctoralAdvisor,0,3
46671561_0_6122315295162029872.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,0,2
50245608_0_871275842592178099.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/releaseDate,0,1
50270082_0_444360818941411589.csv,http://dbpedia.org/ontology/BaseballPlayer,http://dbpedia.org/ontology/statisticValue,1,2
52299421_0_4473286348258170200.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/populationTotal,1,6
53822652_0_5767892317858575530.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
54719588_0_8417197176086756912.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/releaseDate,3,6
58891288_0_1117541047012405958.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
