10151359_0_8168779773862259178.csv,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/author,0,1
10630177_0_4831842476649004753.csv,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/location,2,3
11599512_1_280388135214354946.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/region,0,2
11599512_1_280388135214354946.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/capital,0,3
11833461_1_3811022039809817402.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/publisher,0,1
12125836_0_1134348206297032434.csv,http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/programmeFormat,1,2
12183399_0_6725061928072492226.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/currency,0,3
12193237_0_8699643798888088574.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/currency,0,2
12193237_0_8699643798888088574.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/capital,0,1
12271141_0_8517913935669973086.csv,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/symbol,0,1
13357355_0_5384862281417742530.csv,http://dbpedia.org/ontology/FictionalCharacter,http://dbpedia.org/ontology/portrayer,0,1
13719111_1_5719401842463579519.csv,http://dbpedia.org/ontology/Bird,http://dbpedia.org/ontology/synonym,0,1
14067031_0_559833072073397908.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/currency,0,7
14067031_0_559833072073397908.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/capital,0,5
14311244_0_7604843865524657408.csv,http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/mountainRange,0,2
14380604_4_3329235705746762392.csv,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/headquarter,1,2
16767252_0_2409448375013995751.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
18422942_0_3659164506677528063.csv,http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/artist,0,1
19272019_0_1508498249156534553.csv,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/type,0,2
19272019_0_1508498249156534553.csv,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/city,0,1
19654359_0_3020273135042459469.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/city,1,2
19654359_0_3020273135042459469.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/iataLocationIdentifier,1,0
20135078_0_7570343137119682530.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
21245481_0_8730460088443117515.csv,http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/location,1,0
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,http://dbpedia.org/ontology/mayor,1,5
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,http://dbpedia.org/ontology/country,1,2
21337553_0_8832378999628437599.csv,http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/locatedInArea,1,3
21362676_0_6854186738074119688.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
21585935_0_294037497010176843.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/iataLocationIdentifier,1,0
21585935_0_294037497010176843.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/city,1,2
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,5,6
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,5,7
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/publisher,5,8
22864497_0_8632623712684511496.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/publisher,0,1
24142265_0_4577466141408796359.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,5,4
24859353_0_7027810986004269522.csv,http://dbpedia.org/ontology/Currency,http://dbpedia.org/ontology/usingCountry,3,1
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,http://dbpedia.org/ontology/usingCountry,1,0
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,0,2
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/publisher,0,3
28079336_1_3124145965038277571.csv,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/country,1,2
29021592_3_2299138476894681059.csv,http://dbpedia.org/ontology/Monarch,http://dbpedia.org/ontology/alias,0,2
29412826_0_3422707769191426540.csv,http://dbpedia.org/ontology/Museum,http://dbpedia.org/ontology/location,0,1
29412826_0_3422707769191426540.csv,http://dbpedia.org/ontology/Museum,http://dbpedia.org/ontology/location,0,2
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,1,3
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,1,4
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,1,3
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,1,4
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,1,4
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,1,3
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,1,3
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,1,4
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,http://dbpedia.org/ontology/mayor,1,5
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,http://dbpedia.org/ontology/country,1,2
30166286_0_1837439231599898748.csv,http://dbpedia.org/ontology/Scientist,http://dbpedia.org/ontology/award,2,0
32051842_5_1757891723986774036.csv,http://dbpedia.org/ontology/Museum,http://dbpedia.org/ontology/location,1,2
33167985_0_5220049369716352813.csv,http://dbpedia.org/ontology/Mammal,http://dbpedia.org/ontology/type,0,1
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/iataLocationIdentifier,1,3
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/city,1,2
34899692_0_6530393048033763438.csv,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/currency,0,1
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
36102169_0_7739454799295072814.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/developer,2,1
36102169_0_7739454799295072814.csv,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/computingPlatform,2,0
38390205_1_8150763005563658139.csv,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/location,2,1
38390205_1_8150763005563658139.csv,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/region,2,0
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/director,1,3
3887681_0_7938589465814037992.csv,http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/locatedInArea,0,5
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/iataLocationIdentifier,1,3
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/city,1,2
