10151359_0_8168779773862259178.csv,0,http://www.wikidata.org/entity/Q571
10579449_0_1681126353774891032.csv,1,http://www.wikidata.org/entity/Q11032
10630177_0_4831842476649004753.csv,2,http://www.wikidata.org/entity/Q41176
11278409_0_3742771475298785475.csv,1,http://www.wikidata.org/entity/Q4830453
1146722_1_7558140036342906956.csv,0,http://www.wikidata.org/entity/Q8502
11599512_1_280388135214354946.csv,0,http://www.wikidata.org/entity/Q6256
11688006_0_8123036130090004213.csv,1,http://www.wikidata.org/entity/Q6256
11833461_1_3811022039809817402.csv,0,http://www.wikidata.org/entity/Q7889
12151277_0_1262954734066545952.csv,1,http://www.wikidata.org/entity/Q16917
12183399_0_6725061928072492226.csv,0,http://www.wikidata.org/entity/Q6256
12193237_0_8699643798888088574.csv,0,http://www.wikidata.org/entity/Q6256
12271141_0_8517913935669973086.csv,0,http://www.wikidata.org/entity/Q4830453
12746760_0_6703465836620308483.csv,0,http://www.wikidata.org/entity/Q7278
13357355_0_5384862281417742530.csv,0,http://www.wikidata.org/entity/Q95074
13395751_3_369722706637560735.csv,0,http://www.wikidata.org/entity/Q23397
14067031_0_559833072073397908.csv,0,http://www.wikidata.org/entity/Q6256
14311244_0_7604843865524657408.csv,0,http://www.wikidata.org/entity/Q8502
1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5.csv,0,http://www.wikidata.org/entity/Q7278
1438042989043_35_20150728002309-00287-ip-10-236-191-2_875026214_2.csv,0,http://www.wikidata.org/entity/Q8502
14380604_4_3329235705746762392.csv,1,http://www.wikidata.org/entity/Q4830453
15700884_0_8204220284166767221.csv,0,http://www.wikidata.org/entity/Q4830453
1614988_0_8789868670151796042.csv,0,http://www.wikidata.org/entity/Q901
16767252_0_2409448375013995751.csv,1,http://www.wikidata.org/entity/Q11424
16949304_0_2573050770332101882.csv,0,http://www.wikidata.org/entity/Q16917
18422942_0_3659164506677528063.csv,0,http://www.wikidata.org/entity/Q386724
19073331_0_2742992342272078110.csv,0,http://www.wikidata.org/entity/Q7278
19272019_0_1508498249156534553.csv,0,http://www.wikidata.org/entity/Q3918
19361188_0_1640726405141876003.csv,0,http://www.wikidata.org/entity/Q8502
19654359_0_3020273135042459469.csv,1,http://www.wikidata.org/entity/Q1248784
20135078_0_7570343137119682530.csv,1,http://www.wikidata.org/entity/Q11424
21245481_0_8730460088443117515.csv,1,http://www.wikidata.org/entity/Q23397
21329809_0_5526008408364682899.csv,1,http://www.wikidata.org/entity/Q515
21333456_2_1886495893795687264.csv,0,http://www.wikidata.org/entity/Q901
21337553_0_8832378999628437599.csv,1,http://www.wikidata.org/entity/Q8502
21362676_0_6854186738074119688.csv,1,http://www.wikidata.org/entity/Q11424
21585935_0_294037497010176843.csv,1,http://www.wikidata.org/entity/Q1248784
21801207_0_8144839668470123042.csv,5,http://www.wikidata.org/entity/Q7889
22864497_0_8632623712684511496.csv,0,http://www.wikidata.org/entity/Q7889
22987653_0_7774852112768859306.csv,1,http://www.wikidata.org/entity/Q901
24036779_0_5608105867560183058.csv,0,http://www.wikidata.org/entity/Q6256
24142265_0_4577466141408796359.csv,5,http://www.wikidata.org/entity/Q7889
24850757_0_5978004733768297283.csv,0,http://www.wikidata.org/entity/Q6256
25404227_0_2240631045609013057.csv,1,http://www.wikidata.org/entity/Q11424
26270372_1_3774607938887520564.csv,0,http://www.wikidata.org/entity/Q116
27466715_0_3913547177671701530.csv,0,http://www.wikidata.org/entity/Q7889
28036255_0_5705563063166785494.csv,0,http://www.wikidata.org/entity/Q8502
28079336_1_3124145965038277571.csv,1,http://www.wikidata.org/entity/Q4830453
28079336_2_2139598421036200532.csv,1,http://www.wikidata.org/entity/Q4830453
28154036_0_909001972154294543.csv,0,http://www.wikidata.org/entity/Q7278
28423212_0_2742990779532526553.csv,0,http://www.wikidata.org/entity/Q4830453
28494901_6_7026744149694237309.csv,0,http://www.wikidata.org/entity/Q901
28646774_0_3256889721737611537.csv,0,http://www.wikidata.org/entity/Q7278
28993628_1_6072768612274729703.csv,1,http://www.wikidata.org/entity/Q8502
29021592_3_2299138476894681059.csv,0,http://www.wikidata.org/entity/Q116
29021592_4_4348860179678308511.csv,0,http://www.wikidata.org/entity/Q116
29412826_0_3422707769191426540.csv,0,http://www.wikidata.org/entity/Q33506
29414811_12_251152470253168163.csv,1,http://www.wikidata.org/entity/Q7889
29414811_13_8724394428539174350.csv,1,http://www.wikidata.org/entity/Q7889
29414811_2_4773219892816395776.csv,1,http://www.wikidata.org/entity/Q7889
29414811_6_8221428333921653560.csv,1,http://www.wikidata.org/entity/Q7889
29857217_0_961038783966485949.csv,0,http://www.wikidata.org/entity/Q11032
29886325_0_1448173912684571475.csv,1,http://www.wikidata.org/entity/Q515
30166286_0_1837439231599898748.csv,2,http://www.wikidata.org/entity/Q901
30645756_0_2413317245475669227.csv,0,http://www.wikidata.org/entity/Q7278
32051842_5_1757891723986774036.csv,1,http://www.wikidata.org/entity/Q33506
32460905_0_5195150472060854231.csv,0,http://www.wikidata.org/entity/Q16917
32812626_0_5428724146873158593.csv,0,http://www.wikidata.org/entity/Q16917
33242247_1_7232384061498591611.csv,0,http://www.wikidata.org/entity/Q40231
33401079_0_9127583903019856402.csv,0,http://www.wikidata.org/entity/Q5
3389822_6_374624044314151266.csv,1,http://www.wikidata.org/entity/Q8502
34041816_1_4749054164534706977.csv,1,http://www.wikidata.org/entity/Q1248784
34899692_0_6530393048033763438.csv,0,http://www.wikidata.org/entity/Q6256
35188621_0_6058553107571275232.csv,1,http://www.wikidata.org/entity/Q11424
36039980_4_4283009829602711082.csv,1,http://www.wikidata.org/entity/Q8502
36102169_0_7739454799295072814.csv,2,http://www.wikidata.org/entity/Q7889
37815699_0_8391788584341609964.csv,1,http://www.wikidata.org/entity/Q5
37856682_0_6818907050314633217.csv,0,http://www.wikidata.org/entity/Q3455524
38390205_1_8150763005563658139.csv,2,http://www.wikidata.org/entity/Q16917
38428277_0_1311643810102462607.csv,1,http://www.wikidata.org/entity/Q11424
38732532_0_1420803645394505878.csv,0,http://www.wikidata.org/entity/Q116
3887681_0_7938589465814037992.csv,0,http://www.wikidata.org/entity/Q23397
39107734_2_2329160387535788734.csv,1,http://www.wikidata.org/entity/Q1248784
3917335_0_7791699395300625164.csv,0,http://www.wikidata.org/entity/Q6256
